model1,model2,Q_params correlation,state_freq correlation,Q_exchange correlation,Q_matrix correlation,Q_params distance,state_freq distance,Q_exchange distance,Q_matrix distance
Q.p__Gemmatimonadota,Q.PFAM,0.9005666068366769,0.8368404549280744,0.9005666068366773,0.934687717938424,0.062372176771556306,0.10416520256784413,28.30805013806106,1.6500333499937867
Q.p__Gemmatimonadota,Q.PFAM_GB,0.9018697703357929,0.828814782795878,0.9018697703357932,0.9396908474944072,0.06001819206437431,0.10411217914826296,27.141701345477138,1.5566841689864508
Q.p__Gemmatimonadota,Q.LG,0.8757734478599464,0.7903174986465784,0.8757734478599463,0.9252589596157139,0.06701251653635358,0.1127448227059673,29.509601665475607,1.7312096209009187
Q.p__Gemmatimonadota,Q.BIRD,0.6711029287587682,0.7178845531683383,0.671102928758768,0.7681506935260562,0.11048265046661898,0.1233096964192192,38.973263745244864,2.421552497437657
Q.p__Gemmatimonadota,Q.INSECT,0.9285262469789548,0.6197525591327118,0.9285262469789555,0.9005191069083022,0.05216819424548503,0.13596382813454466,26.146108130752424,1.8962526692364017
Q.p__Gemmatimonadota,Q.MAMMAL,0.752171671079216,0.7085460879791322,0.7521716710792155,0.8137837941060889,0.09343455282044992,0.1236471525672953,34.75600594207169,2.211385643444351
Q.p__Gemmatimonadota,Q.PLANT,0.8635530347688899,0.7508251431824771,0.8635530347688901,0.8835326747134543,0.0701043792422484,0.1166707704440148,28.03063430423732,1.8215518032417033
Q.p__Gemmatimonadota,Q.YEAST,0.8948424543373596,0.54832035561455,0.8948424543373601,0.8798227359144918,0.06240562825273563,0.14648727972080033,28.439790525166217,1.9202689694615658
Q.p__Gemmatimonadota,FLAVI,0.6722057097886672,0.7225104902612531,0.6722057097886681,0.6857772715533217,0.1334725697402498,0.12105513502532636,40.87766701648331,3.093017523769861
Q.p__Gemmatimonadota,Q.Bac_Class,0.8983205645722514,0.8335655548260126,0.8983205645722515,0.8672499810073917,0.06069580404992027,0.09574383516446373,23.543373938930362,2.565701640070365
Q.p__Gemmatimonadota,Q.Bac_Class_50,0.9231018684060592,0.8462430531081129,0.9231018684060595,0.9264464519412039,0.054105338173092016,0.09567258502831415,23.78891123810956,1.47905834827906
Q.p__Gemmatimonadota,Q.Bac_Cuong,0.9077861806325304,0.8396712190840342,0.9077861806325301,0.9195868350948883,0.06101726343289049,0.10101993422587444,27.4341061837294,1.7619852680429677
Q.p__Thermotogota,DAYHOFF,0.7973914024733474,0.5696558926085183,0.7973914024733479,0.8088555414013461,0.07782123775644063,0.11791804835656498,21.7797235635658,2.0906737679689598
Q.p__Thermotogota,DCMUT,0.7979312112950128,0.5696558926085183,0.7979312112950125,0.8092080325274195,0.07752668134931212,0.11791804835656498,21.71328194080675,2.0863011263987286
Q.p__Thermotogota,JTT,0.9230499129364206,0.7023223621644172,0.9230499129364208,0.8952532616278843,0.04639956900202714,0.10112530038173928,13.775500614438654,1.3936709635372218
Q.p__Thermotogota,MTREV,0.865209408679021,0.3323368124448402,0.8652094086790211,0.7643425539761349,0.06430703058630731,0.17427969464914725,17.9974181246088,2.118610687433667
Q.p__Thermotogota,WAG,0.8966648369565365,0.6375221336261735,0.8966648369565362,0.9020846843238038,0.05405894865592549,0.10919993811656169,15.9216936818669,1.6167312694442721
Q.p__Thermotogota,RTREV,0.8902995709794789,0.6932088088020131,0.8902995709794789,0.9121743570274091,0.05500597634754428,0.10194543622448236,15.960899611075902,1.2719302130795
Q.p__Thermotogota,CPREV,0.8210465254501675,0.629495877319937,0.8210465254501675,0.9071363672236815,0.07054246220221262,0.11092892123788098,20.065340932665,1.9367082266826554
Q.p__Thermotogota,VT,0.9403023912172488,0.7491381723438076,0.9403023912172477,0.9278904965066522,0.05175129309573979,0.09429726805869536,16.027648854343266,1.454221709095237
Q.p__Thermotogota,BLOSUM62,0.8638983206442761,0.7158528211656457,0.8638983206442762,0.9004279167066392,0.0651628382387739,0.09918370817326805,19.364202154445277,1.630866050256966
Q.p__Thermotogota,MTMAM,0.8422918612363482,0.3271656796305854,0.8422918612363475,0.757290152649826,0.10321605043372134,0.17482160097367833,22.686075603384605,2.7722473708099056
Q.p__Thermotogota,LG,0.9579549822938305,0.8126454084077088,0.9579549822938307,0.9497142517485854,0.0347879305910984,0.0842737945782525,10.378772126778331,1.0159959701891164
Q.p__Thermotogota,MTART,0.8197834386310527,0.35590132561853693,0.8197834386310526,0.7998296168818654,0.0870132993936334,0.16567381960647856,21.0122344629259,2.6385719554761673
Q.p__Thermotogota,MTZOA,0.8608106294857054,0.3588555670547149,0.8608106294857051,0.832706278157488,0.0716966607101649,0.1664476842555501,18.40329491544667,2.339486997461183
Q.p__Thermotogota,PMB,0.8446239144920491,0.6382695031928282,0.8446239144920489,0.8965464263087242,0.06928811123558334,0.10888565359128309,20.42900633519316,1.675019007221308
Q.p__Thermotogota,HIVB,0.8435240156106857,0.716559805305912,0.8435240156106854,0.8261254396416992,0.07539089218069323,0.09924166385283124,21.25544366849215,1.7430999157654974
Q.p__Thermotogota,HIVW,0.7311674673709386,0.5617754465407574,0.7311674673709382,0.7071159484929758,0.10320238791450984,0.12060910875070754,27.457026432444692,2.483699438802992
Q.p__Thermotogota,JTTDCMUT,0.9242538611404891,0.6992424771503679,0.9242538611404884,0.8974011241260726,0.04604923184994645,0.1015233843577774,13.633090838701856,1.404371047369851
Q.p__Thermotogota,FLU,0.840029933820599,0.6094979421509319,0.840029933820599,0.8921658620241253,0.08688997495063146,0.11242641873633884,21.996935706871817,1.7682528062369283
Q.p__Thermotogota,MTMET,0.8590762012122953,0.4176249433541977,0.8590762012122951,0.808434978270892,0.07001557478953899,0.16135783891759176,18.411529206655953,2.072872259899563
Q.p__Thermotogota,MTVER,0.8346588823967863,0.33496229743439704,0.8346588823967865,0.7516427337807897,0.08775670788225434,0.18195459984279516,21.605754125535704,2.347716652053033
Q.p__Thermotogota,MTINV,0.8698678270334396,0.4275518312925694,0.8698678270334392,0.8259412300519429,0.06146411010016316,0.1666735964967928,18.113958484964638,1.9648838978215402
Q.p__Thermotogota,Q.PFAM,0.9546656302120932,0.7422215777625912,0.9546656302120929,0.9316360043316058,0.03683944613925772,0.09483953907521905,10.74188286528253,1.0906095213821245
Q.p__Thermotogota,Q.PFAM_GB,0.9627555689881458,0.7263063239586389,0.9627555689881451,0.9361872505922132,0.032622273350986844,0.09726452142996439,9.482761610661225,1.0565078454345567
Q.p__Thermotogota,Q.LG,0.9546845134056953,0.744737046169661,0.9546845134056953,0.9481177382390924,0.03596656872891036,0.09461435369435234,10.63609078221526,1.0167946461324915
Q.p__Thermotogota,Q.BIRD,0.8247475824404601,0.7265447737617134,0.8247475824404595,0.7890502353064494,0.0766573145192481,0.0972764022823624,21.821105196149958,1.5449097459635617
Q.p__Thermotogota,Q.INSECT,0.9549421547409658,0.8860090786995115,0.9549421547409658,0.9527391513826134,0.035905220866051385,0.0674597318776172,10.530446301472065,0.9439327846300017
Q.p__Thermotogota,Q.MAMMAL,0.8647273895527308,0.6803631626628112,0.8647273895527303,0.8204964384330498,0.06418439914664957,0.10396007576949913,18.37227786193787,1.4667346826960916
Q.p__Thermotogota,Q.PLANT,0.934722407840127,0.8123533597908332,0.9347224078401261,0.9242802949863677,0.045520027522871646,0.08284007753497095,12.971430895130847,1.0269360746978424
Q.p__Thermotogota,Q.YEAST,0.9743961126056779,0.8784187495595054,0.9743961126056776,0.9668426671887413,0.027487399287202122,0.06800981523280299,8.38330751994955,0.8286794373323769
Q.p__Thermotogota,FLAVI,0.8346751969965751,0.6047847925393949,0.8346751969965754,0.8251577829328451,0.1024533555235465,0.11476405181937419,26.132707941245613,2.0041705487760018
Q.p__Thermotogota,Q.Bac_Class,0.8081657306637777,0.8293329553495056,0.8081657306637765,0.8294946997915347,0.07720072361436692,0.08258893842398024,32.78177461071663,2.9842279829165475
Q.p__Thermotogota,Q.Bac_Class_50,0.9356743100573013,0.8310124087440286,0.935674310057301,0.9292027087064647,0.042716016189542634,0.07877203039150381,12.687573557886463,1.2321902472805923
Q.p__Thermotogota,Q.Bac_Cuong,0.9519214296192486,0.7878946999619688,0.9519214296192473,0.926043123726688,0.038059523407534976,0.08714640733271797,10.886422045382758,1.2869324424990616
Q.p__Cloacimonadota,DAYHOFF,0.7897704107809402,0.5816840766318073,0.7897704107809412,0.8236635195370267,0.07926877142086276,0.11185220696160268,22.71310207484521,2.1760850209185083
Q.p__Cloacimonadota,DCMUT,0.7906154608608986,0.5816840766318073,0.7906154608608993,0.8240493964095785,0.07891582422632169,0.11185220696160268,22.636893085581235,2.1711659633022715
Q.p__Cloacimonadota,JTT,0.8685913237634472,0.7172597656519373,0.8685913237634472,0.8802098643234155,0.06009901994303893,0.09420696787083746,18.094969946029494,1.5321923560532111
Q.p__Cloacimonadota,MTREV,0.8062626620976449,0.42294952302710687,0.8062626620976444,0.8117976375887727,0.07700739449249315,0.159246695645467,21.85963956821902,2.074716724751179
Q.p__Cloacimonadota,WAG,0.8832366146520786,0.6491399129161729,0.8832366146520787,0.9049343072160543,0.05696798305321898,0.10303095770282299,17.530078909329614,1.680802774485372
Q.p__Cloacimonadota,RTREV,0.9114360373351087,0.7470165792129906,0.9114360373351083,0.9286644115842211,0.04962803258262173,0.08966824674320337,14.814446575112745,1.0870966762735728
Q.p__Cloacimonadota,CPREV,0.7611156118364956,0.6630619396658721,0.7611156118364949,0.8702825783827174,0.08142249736044951,0.10200496592813509,23.704914433732863,2.0857551879852667
Q.p__Cloacimonadota,VT,0.9143928202164379,0.77811721076163,0.9143928202164381,0.928047434218784,0.05648029176970448,0.08524471513889827,18.299327793535692,1.4475010424555383
Q.p__Cloacimonadota,BLOSUM62,0.8625879963852631,0.7388700922199314,0.8625879963852631,0.9047784958647681,0.06535734956251019,0.09117664215137558,20.43625501762189,1.601243946139673
Q.p__Cloacimonadota,MTMAM,0.7794239892409232,0.4172075152601083,0.7794239892409238,0.785974968382017,0.11580214032342506,0.15989434222010485,26.641948026197923,2.7455761805271974
Q.p__Cloacimonadota,LG,0.9489042607143829,0.8339255637828062,0.9489042607143823,0.9562264591400994,0.03814067675538207,0.07592689652723533,11.984345977549298,1.0177023165275783
Q.p__Cloacimonadota,MTART,0.8150468224835457,0.39341499339298946,0.8150468224835454,0.8469633310826441,0.08800435203499565,0.1575150752594811,22.013157801465532,2.523028475560667
Q.p__Cloacimonadota,MTZOA,0.8289203149235614,0.39931116391919474,0.8289203149235617,0.8613111639731351,0.0788931987576394,0.15793326525521878,20.917296044345747,2.2899663361850924
Q.p__Cloacimonadota,PMB,0.8406283329559543,0.6479923021676193,0.840628332955954,0.8957874083862291,0.06981914784126556,0.10273260823945288,21.596274460315733,1.6938547112794844
Q.p__Cloacimonadota,HIVB,0.7850844115423017,0.7359236757710628,0.7850844115423021,0.7801885622871433,0.08753130667709823,0.09170585962801044,24.981858504477977,2.024089175553672
Q.p__Cloacimonadota,HIVW,0.6009805139707797,0.5992615380552575,0.6009805139707795,0.6349426828900544,0.12400232421145489,0.11149401528082124,33.757588337990555,2.751947254014306
Q.p__Cloacimonadota,JTTDCMUT,0.8708893581941368,0.7114348641723445,0.8708893581941365,0.8816966134595553,0.05965140970098803,0.09496204026650333,17.92927957489336,1.5523793671034176
Q.p__Cloacimonadota,FLU,0.7411123248963352,0.6233057596784924,0.7411123248963346,0.8184734209073607,0.10645016485053839,0.10594579323294813,27.897438865528517,2.272580984506528
Q.p__Cloacimonadota,MTMET,0.7957301643022114,0.46965899521117416,0.7957301643022118,0.8302892355353519,0.0836076554969492,0.15125757067838616,22.537450488398516,2.0563557453205275
Q.p__Cloacimonadota,MTVER,0.7669216429968848,0.44012888911012005,0.7669216429968844,0.76588554855912,0.10140652579768047,0.16487746810838405,25.831426211789534,2.340454575325897
Q.p__Cloacimonadota,MTINV,0.8313536129581902,0.45363555511103965,0.8313536129581902,0.8590890059933091,0.06997050626511356,0.16038815159225275,20.928271729928976,1.8835967135686895
Q.p__Cloacimonadota,Q.PFAM,0.9454057457666324,0.7686421899435164,0.9454057457666324,0.9475018288954721,0.03994882136320996,0.08627728671556611,12.305121266853357,0.9476238578126989
Q.p__Cloacimonadota,Q.PFAM_GB,0.9506314681311271,0.7594853838367142,0.9506314681311269,0.9526943776226147,0.037500434998696014,0.08777754800630967,11.366134678947649,0.9442701154896985
Q.p__Cloacimonadota,Q.LG,0.9261730927356114,0.7693199504409483,0.9261730927356111,0.9526417543538098,0.045500215504430334,0.08628670609079941,13.865564396325174,1.0701966977869384
Q.p__Cloacimonadota,Q.BIRD,0.737950200891038,0.7270623961396703,0.7379502008910378,0.7481473376174977,0.09322945748380002,0.09258390428146784,26.92054069083112,1.745126638317994
Q.p__Cloacimonadota,Q.INSECT,0.9706513279081184,0.9180213248689666,0.9706513279081177,0.9696944988393733,0.029020269594192932,0.0553443506782761,9.441039424250528,0.8429076040326733
Q.p__Cloacimonadota,Q.MAMMAL,0.8008601033046593,0.6876639213220856,0.800860103304659,0.7898906621722263,0.0778031172336012,0.09856442693487341,22.65705015814615,1.6185778213281083
Q.p__Cloacimonadota,Q.PLANT,0.9083919706181893,0.8164284112366631,0.9083919706181893,0.9205122716206483,0.053716767108796054,0.07791950801307719,15.539312148301637,1.0711435969600995
Q.p__Cloacimonadota,Q.YEAST,0.9582919589514933,0.9153934540749933,0.9582919589514942,0.9772465980498867,0.03456432882809651,0.05469597282250312,10.962250030328708,0.6786772879449228
Q.p__Cloacimonadota,FLAVI,0.7173667778757407,0.619441080398385,0.7173667778757411,0.7291216658921134,0.12471154074969874,0.10854140786354304,32.74749949656044,2.5392976562600005
Q.p__Cloacimonadota,Q.Bac_Class,0.8979207706613606,0.8328039169168643,0.8979207706613607,0.8652845990795696,0.05652355546250606,0.0800748978082395,26.640894069714655,2.5707905771863078
Q.p__Cloacimonadota,Q.Bac_Class_50,0.9526953114978075,0.8299579623822464,0.9526953114978073,0.9380193861196672,0.036692346789391914,0.07581527175312372,11.01916978081068,1.076066962199147
Q.p__Cloacimonadota,Q.Bac_Cuong,0.9545869622113542,0.8166976293218764,0.9545869622113539,0.9418932751224418,0.037155433883763286,0.07782969501417823,11.239327119095286,1.0664220494110306
Q.p__Fusobacteriota,DAYHOFF,0.7659085480202327,0.49763665307270294,0.7659085480202339,0.784510132559635,0.08401757841099698,0.14302908715083518,24.678555658866415,2.3865790549809645
Q.p__Fusobacteriota,DCMUT,0.7664830343379938,0.49763665307270294,0.7664830343379948,0.7847986766750492,0.08371889507872057,0.14302908715083518,24.62208355682326,2.383156753158758
Q.p__Fusobacteriota,JTT,0.8894818492600262,0.5979900263392065,0.8894818492600268,0.8615447386734623,0.05573025554374011,0.13122449162925723,17.815864516139502,1.7579178106029336
Q.p__Fusobacteriota,MTREV,0.8285973510840853,0.2637758826292894,0.8285973510840853,0.745652492871623,0.07273164904758052,0.19575069954153423,21.78644479229807,2.476461719333828
Q.p__Fusobacteriota,WAG,0.8597441487865076,0.5467946150539642,0.8597441487865086,0.8695876720117759,0.062412887389612634,0.13706326367703675,19.867425140953706,2.026212871572294
Q.p__Fusobacteriota,RTREV,0.8803079462583305,0.629774229816295,0.8803079462583309,0.8915744794664398,0.05787204442841065,0.12701923779884683,17.79176976128839,1.5177606381333189
Q.p__Fusobacteriota,CPREV,0.792087963968774,0.5299237808174021,0.7920879639687745,0.8800665551985585,0.07647472459537441,0.13969879373494962,23.05769039771108,2.271917803617833
Q.p__Fusobacteriota,VT,0.9085433441642636,0.6514661757189338,0.9085433441642634,0.893075087288,0.058459809711166384,0.12449517600444561,19.899221671857383,1.8370897865869187
Q.p__Fusobacteriota,BLOSUM62,0.8393522502359645,0.6267302723533383,0.839352250235965,0.8630046027809202,0.06965338836291775,0.12776999010331025,22.59576749821654,2.0260859166765157
Q.p__Fusobacteriota,MTMAM,0.8096145290221676,0.2618459377728692,0.8096145290221681,0.7434915744431156,0.10965553378347545,0.19589219936230234,25.239428298156064,2.934168287197651
Q.p__Fusobacteriota,LG,0.936392332360917,0.7154389055954069,0.9363923323609178,0.9150576017999142,0.042800007964470206,0.11584534651869924,14.039998885002435,1.4712355392274812
Q.p__Fusobacteriota,MTART,0.808393138145512,0.2733736224097422,0.8083931381455122,0.7783295507617247,0.08935786578079186,0.189349431837014,23.29727244447906,2.8882436831577194
Q.p__Fusobacteriota,MTZOA,0.8479996256090447,0.26026504332476474,0.8479996256090453,0.8078387648284353,0.0746991405118926,0.1921216778449931,20.744730113442944,2.568295218398218
Q.p__Fusobacteriota,PMB,0.8076971190467951,0.5232688664776719,0.8076971190467952,0.8509252712378067,0.0750073668789814,0.13933629577149273,24.00879599757334,2.126523752026856
Q.p__Fusobacteriota,HIVB,0.7976196815862461,0.6277673854022864,0.7976196815862465,0.7819418254028605,0.08520396251147488,0.12777950335449875,24.614536849599027,2.191743189329256
Q.p__Fusobacteriota,HIVW,0.6814903685908125,0.5993800677900184,0.6814903685908127,0.6888690358358179,0.11179742299831644,0.13126199505812794,30.768962459112537,2.7095724087335498
Q.p__Fusobacteriota,JTTDCMUT,0.8915096574994048,0.5959232256009793,0.891509657499405,0.8647640294481476,0.05526744621342324,0.13146312391510023,17.629053056003837,1.76884020523894
Q.p__Fusobacteriota,FLU,0.7786661482018356,0.5740331637262257,0.7786661482018354,0.8543449495828361,0.0994518076583925,0.13382560933318632,26.266172716151857,2.244070952686695
Q.p__Fusobacteriota,MTMET,0.8277564871829886,0.36253150157017927,0.8277564871829893,0.7917064592451364,0.07716184481605932,0.18078871508964472,21.804352635818265,2.3124369165008147
Q.p__Fusobacteriota,MTVER,0.80040217789799,0.28243260040323376,0.8004021778979903,0.7387233178693414,0.09483921801681001,0.20057304978686438,24.445971241426328,2.4961556928564907
Q.p__Fusobacteriota,MTINV,0.8508203276252079,0.37667468852683217,0.8508203276252093,0.809055468339361,0.06614972515891539,0.1847177536322089,21.160316678819132,2.262348872614758
