model1,model2,Q_params correlation,state_freq correlation,Q_matrix correlation,Q_params distance,state_freq distance,Q_matrix distance
DAYHOFF,MTMET,0.8155982314656733,0.36516270963217756,0.6504422438214563,0.08001072931219323,0.15207006530581774,2.9106251059585984
DAYHOFF,MTVER,0.7532345880874881,0.4482011585593185,0.6184627693169115,0.10404070288395574,0.15489866179016323,3.13291041464525
DAYHOFF,MTINV,0.8736399559025437,0.2918392140706782,0.663496746172668,0.06143114714304867,0.16818013056894665,2.74536058290977
DAYHOFF,Q.PFAM,0.831162641965961,0.8447529181604368,0.8307081459551294,0.06890866527714946,0.05635582103741546,1.9037366132607445
DAYHOFF,Q.PFAM_GB,0.8524067306580341,0.8017230593126285,0.8161820938582366,0.06570287632891537,0.06501823758332118,2.0290328776019457
DAYHOFF,Q.LG,0.8655941335103539,0.8202543219454437,0.8290768768318679,0.06222357347080617,0.059736684367658034,1.7678512111423497
DAYHOFF,Q.BIRD,0.7066710599283661,0.8264104174317217,0.7361244763675603,0.09937027173804028,0.058637540386353174,2.157870446977635
DAYHOFF,Q.INSECT,0.8570851424174017,0.7101920923653431,0.8427197376748061,0.06483915078448979,0.08033379601102639,1.7573222533856003
DAYHOFF,Q.MAMMAL,0.7484789114024797,0.8116289192526233,0.7832741882785047,0.08839732089030103,0.06285516030829291,2.0026494512312674
DAYHOFF,Q.PLANT,0.8353939900795722,0.8237580195537174,0.8588124712448691,0.07235077818161903,0.06196922449798125,1.8907207234265464
DAYHOFF,Q.YEAST,0.8337767492465408,0.7033728535925567,0.8253674962073972,0.0690150284936745,0.08495922439300632,1.944057660331836
DAYHOFF,FLAVI,0.676092136615391,0.7965881730315656,0.5931071761451783,0.13168306825963094,0.06663134788837158,2.7286057572910827
DCMUT,DAYHOFF,0.9999918006378379,1.0,0.9999917080129899,0.0007395908947421079,0.0,0.013500322313931909
DCMUT,DCMUT,1.0,1.0,1.0,0.0,0.0,0.0
DCMUT,JTT,0.8961198333071763,0.9032189630576921,0.8940497846668586,0.05466756011030474,0.04307039259702191,1.189741790769507
DCMUT,MTREV,0.8165297582460758,0.46134778831562845,0.6707051362924216,0.07558872259471439,0.14374707185623364,2.6873603525620444
DCMUT,WAG,0.9192291673027523,0.9433103932962942,0.9257894056040834,0.05033617869505484,0.033404008118052234,1.117221149530321
DCMUT,RTREV,0.8051994783445907,0.764262446201427,0.7694094528892186,0.07388955871838992,0.0683795917013344,2.042646932401682
DCMUT,CPREV,0.830165595188977,0.7708109813848212,0.744383412955934,0.06972906512809994,0.06929812077712641,1.9472973164253125
DCMUT,VT,0.8869655321376844,0.8610898066881583,0.8820369948943788,0.06311320970107681,0.05178998488721777,1.440976282981615
DCMUT,BLOSUM62,0.7896500036040943,0.8415900786476105,0.7838074698212658,0.07737844750995192,0.05473679518606474,1.8306975597971886
DCMUT,MTMAM,0.6936065024221981,0.44231221908829393,0.5808600370530259,0.1309640454972895,0.14569434376543655,3.7097687696446657
DCMUT,LG,0.8545130240623313,0.8118615596620027,0.8349957922503536,0.06433245511727421,0.0607123018111132,1.7025901808055253
DCMUT,MTART,0.767490653376557,0.39662579753002397,0.6197077324349954,0.09753808007572703,0.14379629933938218,3.603852290623826
DCMUT,MTZOA,0.8207891039803931,0.4946620021004634,0.670682567255077,0.08082347445059497,0.13456877145013585,3.2610025748750995
DCMUT,PMB,0.8193116127183483,0.8831515553822264,0.7857766600085391,0.0746362694462838,0.04708220203054121,1.7457468835307652
DCMUT,HIVB,0.7443657067778775,0.6996694487255974,0.6748067166428076,0.0955456780687412,0.07454089423958606,2.104281997526777
DCMUT,HIVW,0.5777118278286367,0.46366222607210866,0.5680446538177322,0.12806118518270007,0.10848107048754264,2.5148004581408405
DCMUT,JTTDCMUT,0.90036054108087,0.9123023057970054,0.899495777400187,0.053601567132548725,0.04112843403269324,1.152867132006428
DCMUT,FLU,0.7423874024576942,0.6984492637873757,0.6699715942445871,0.10632264570116984,0.07578855952771103,2.325686381331631
DCMUT,MTMET,0.8156292925332266,0.36516270963217756,0.6506837864359851,0.07992244126011369,0.15207006530581774,2.9059909688531884
DCMUT,MTVER,0.753053422054219,0.4482011585593185,0.6185894469216368,0.10405144863961671,0.15489866179016323,3.1292367375205528
DCMUT,MTINV,0.8736676216921017,0.2918392140706782,0.6637613499183681,0.06126181164734592,0.16818013056894665,2.7398610468568334
DCMUT,Q.PFAM,0.8318261221771824,0.8447529181604368,0.8312244034464185,0.06850713712413445,0.05635582103741546,1.8974573633218175
DCMUT,Q.PFAM_GB,0.85294192941486,0.8017230593126285,0.8166821900964628,0.06538782548860901,0.06501823758332118,2.023936857514757
DCMUT,Q.LG,0.8660739322553458,0.8202543219454437,0.8294581900354708,0.061890379684228204,0.059736684367658034,1.7621208658383638
DCMUT,Q.BIRD,0.7069604200151854,0.8264104174317217,0.7363044479485388,0.0991659442742132,0.058637540386353174,2.1525628281196703
DCMUT,Q.INSECT,0.8577862675532886,0.7101920923653431,0.8430684151827115,0.06449329881982373,0.08033379601102639,1.751087348658951
DCMUT,Q.MAMMAL,0.7489163778441894,0.8116289192526233,0.7835833897776221,0.08813854328178469,0.06285516030829291,1.996630642146611
DCMUT,Q.PLANT,0.8357763875410552,0.8237580195537174,0.8590011711362607,0.07214312737478874,0.06196922449798125,1.8862062346679167
DCMUT,Q.YEAST,0.834411004576012,0.7033728535925567,0.8256869557470176,0.06865561719028125,0.08495922439300632,1.9385798378402042
DCMUT,FLAVI,0.6763214536368153,0.7965881730315656,0.5932695632647369,0.13163381065170715,0.06663134788837158,2.7245979142808174
JTT,DAYHOFF,0.8958894336818768,0.9032189630576921,0.8939855120393476,0.05496314160265536,0.04307039259702191,1.1969644476791
JTT,DCMUT,0.8961198333071763,0.9032189630576921,0.8940497846668586,0.05466756011030474,0.04307039259702191,1.189741790769507
JTT,JTT,1.0,1.0,1.0,0.0,0.0,0.0
JTT,MTREV,0.8974742255939343,0.6221415740491599,0.7921055976753028,0.055713872697994514,0.12493298851487145,2.1490591413535425
JTT,WAG,0.9340686617978711,0.9747254092125214,0.9432446398675631,0.039861262199143904,0.022253112125141056,0.8837350960140131
JTT,RTREV,0.8334530308776082,0.8642874110081342,0.8441770685557112,0.06389752465086906,0.04989661935699652,1.4943935821054013
JTT,CPREV,0.872788776887166,0.9126800214030493,0.8859954568547302,0.05694326314424117,0.04284549763110472,1.5573025777441993
JTT,VT,0.9535272321472738,0.9901085212459488,0.9541979725833779,0.04117726909572474,0.014086026696562335,0.7354232112447617
JTT,BLOSUM62,0.8206389403795271,0.9487963755741283,0.8449483989703508,0.06432943404045867,0.029209383411106096,1.2943018993360145
JTT,MTMAM,0.8379581085896375,0.6073075321392728,0.7386506541748608,0.10742718640254013,0.12646143414202213,3.0878346113454636
JTT,LG,0.9141710196181766,0.961356510698518,0.91187784572819,0.04621845360486158,0.027067398926769817,1.059036928764641
JTT,MTART,0.7889417312958588,0.5591506384799381,0.7178443033328723,0.09367812140998359,0.1246830636652669,3.0837466701702163
JTT,MTZOA,0.8516471954368008,0.6427331037870603,0.7764381248961078,0.07436972767228994,0.11680414376568793,2.7179132117761022
JTT,PMB,0.8290239072341263,0.9628951939836249,0.8590657358616451,0.06396752286234758,0.02447168770697068,1.2620521803328957
JTT,HIVB,0.9049542553078311,0.8751113914137791,0.8787982601794538,0.0617847758635243,0.045123483403850737,1.349821638663247
JTT,HIVW,0.7953660396317359,0.5800080951791667,0.7552657092050652,0.09161785647574774,0.09253260579873993,1.9906644744427489
JTT,JTTDCMUT,0.9993401126802491,0.9995717286336335,0.9994461866321677,0.004094677663417373,0.0026333275527362656,0.08193919229048457
JTT,FLU,0.8855207799639507,0.7989013378249502,0.8461684246268548,0.07924009801566607,0.05857190899145937,1.7954928634316492
JTT,MTMET,0.9050036475191093,0.523098332613998,0.78523962265272,0.05947968583577223,0.1337379761662806,2.2557814786782227
JTT,MTVER,0.8754072598133652,0.6063806878884175,0.7780614545354405,0.08110368716557503,0.13688852175471847,2.4863048818999376
JTT,MTINV,0.9119582075913943,0.44362466792844907,0.7652381146453934,0.04939133133492205,0.15083456758033567,2.1248432017593535
JTT,Q.PFAM,0.9085101867937551,0.9761340489717819,0.9056275729699048,0.0467947677606206,0.02407526928773591,1.2413543334575663
JTT,Q.PFAM_GB,0.921104532536335,0.9466366719954019,0.89784797487206,0.04565702456363672,0.03545719484585604,1.39282531307813
JTT,Q.LG,0.9247788541602987,0.9624152657987123,0.9094773350092084,0.043477642031675014,0.027352072153623015,1.1345644759734852
JTT,Q.BIRD,0.8987155373872056,0.9370356705705893,0.9254304469490282,0.059772284657876734,0.03452777666802483,1.2780715964825298
JTT,Q.INSECT,0.935668467382305,0.8551492378749448,0.9194099204894521,0.04162962826468801,0.05689221861816429,1.0311018133535679
JTT,Q.MAMMAL,0.9286431269519604,0.9169312758001668,0.9530829067326093,0.04688424382412974,0.04192092749065794,1.1555912823451864
JTT,Q.PLANT,0.9570274117695134,0.950829376545428,0.969168181489829,0.03887764202970265,0.035321763609381114,1.1376843725658763
JTT,Q.YEAST,0.9200441999844382,0.8482372134682435,0.8959686199256185,0.04485060201264705,0.06249081323184232,1.258875798802575
JTT,FLAVI,0.8830208831040284,0.8969288114684515,0.8417526301534889,0.09599156458426389,0.04797615590850313,1.9796312205913715
MTREV,DAYHOFF,0.8165549259886759,0.46134778831562845,0.670405965208642,0.07573036141367916,0.14374707185623364,2.6919093938456187
MTREV,DCMUT,0.8165297582460758,0.46134778831562845,0.6707051362924216,0.07558872259471439,0.14374707185623364,2.6873603525620444
MTREV,JTT,0.8974742255939343,0.6221415740491599,0.7921055976753028,0.055713872697994514,0.12493298851487145,2.1490591413535425
MTREV,MTREV,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.0,0.0,0.0
MTREV,WAG,0.8691772220202286,0.5471365155801576,0.7863843891604592,0.0632066576317231,0.13360482121278744,2.3342371098718755
MTREV,RTREV,0.7818772702676293,0.6112319428891038,0.8516319720260451,0.07954780170585628,0.12597166348032401,1.9932055180099506
MTREV,CPREV,0.8311150260012855,0.7220538661488723,0.7671104017789966,0.07082454812729272,0.11063860085883227,2.5903321277508837
MTREV,VT,0.8798996751213465,0.652184192398012,0.8351179481031089,0.06668367894406932,0.1209468778742663,2.1076601670961743
MTREV,BLOSUM62,0.7782812682794299,0.6615426532027374,0.8508969041587314,0.08118435134112803,0.120074976577137,2.0203432934817553
MTREV,MTMAM,0.9131342879426002,0.999454082265879,0.9424373110320089,0.08408776703438298,0.005259277516921881,1.706901615592099
MTREV,LG,0.8619255226140546,0.605757879292935,0.8575304992159206,0.06407666561598364,0.12663458256518045,1.8592630808520092
MTREV,MTART,0.8405685370411493,0.9197528073920461,0.9353632040340257,0.0822399564088378,0.0625853640398456,1.7368169756454617
MTREV,MTZOA,0.8848277818651339,0.9472065085757161,0.9462764473846969,0.06565391913746235,0.05104706407282695,1.5540061970664532
MTREV,PMB,0.787375632137584,0.6737487531201874,0.8399686904677309,0.08103206276765278,0.11890417815460018,2.049072068956492
MTREV,HIVB,0.8101855174875408,0.5716380325883689,0.7029053504946084,0.08319427304222254,0.1305873001213531,2.4439197822820633
MTREV,HIVW,0.691537458697674,0.3483679309414939,0.6224659578929683,0.11093279894572408,0.15840071794799418,3.2224302226106167
MTREV,JTTDCMUT,0.8968275824037463,0.6111494639032541,0.7886856809003255,0.05585584426589921,0.12619356847881355,2.177223294952494
MTREV,FLU,0.773060750952194,0.4806576503329813,0.7794918315539276,0.10059954148201024,0.14069603595822663,2.50585336776462
MTREV,MTMET,0.9205829236096968,0.9135397189886546,0.9643698575983163,0.053367745564097485,0.06570522513684815,1.1999195347454763
MTREV,MTVER,0.9098138315708522,0.984344426792502,0.9332344185586531,0.06788632640654822,0.03162155258986653,1.5101984555682468
MTREV,MTINV,0.9033781451480438,0.8109436687451773,0.9523344320884741,0.054494890410005076,0.10070311946556593,1.291287219079013
MTREV,Q.PFAM,0.8742194981852911,0.6144847232153174,0.8657154967577263,0.06137815357178527,0.12562702559958983,1.7980339312062013
MTREV,Q.PFAM_GB,0.8835928774490852,0.6933513636688584,0.8763247099447793,0.059351346187303984,0.11478646238995259,1.7235151210352104
MTREV,Q.LG,0.873385290925344,0.7006067762075485,0.8669458735673673,0.06153001720003584,0.11426507565306208,1.8176438745075518
MTREV,Q.BIRD,0.8307602894195922,0.5748829390115535,0.7473366683229352,0.0762394867938671,0.13041992773345643,2.1311307330984643
MTREV,Q.INSECT,0.8570949778633615,0.5867181680822146,0.8805234396436037,0.06575204867313911,0.12988777293494566,1.8267244726615481
MTREV,Q.MAMMAL,0.8564239180326033,0.570274218324909,0.7889242611132451,0.06744930657441373,0.1314194663092192,2.0304950441859795
MTREV,Q.PLANT,0.8859393769268813,0.6025610073423184,0.846710210314617,0.06075095136560538,0.1275210494271436,1.9654980786414429
MTREV,Q.YEAST,0.8532804228867843,0.6101380041865075,0.8872265613224457,0.06603252325129372,0.1276161103975513,1.9642144918825746
MTREV,FLAVI,0.7490399029286056,0.7214645862737177,0.6972780636617473,0.11862161161371573,0.11044927738559451,2.6740399184485066
WAG,DAYHOFF,0.9188104919609944,0.9433103932962942,0.9255773539182917,0.05078085991206087,0.033404008118052234,1.124824877033232
WAG,DCMUT,0.9192291673027523,0.9433103932962942,0.9257894056040834,0.05033617869505484,0.033404008118052234,1.117221149530321
WAG,JTT,0.9340686617978711,0.9747254092125214,0.9432446398675631,0.039861262199143904,0.022253112125141056,0.8837350960140131
WAG,MTREV,0.8691772220202286,0.5471365155801576,0.7863843891604592,0.0632066576317231,0.13360482121278744,2.3342371098718755
WAG,WAG,1.0,1.0,1.0,0.0,0.0,0.0
WAG,RTREV,0.8972041995719755,0.803570201880299,0.897640735852747,0.04873958218981197,0.06144633892512148,1.3871339560469402
WAG,CPREV,0.9018099482677988,0.8668748060961926,0.8784650475699143,0.04953970762928742,0.052365166411469564,1.3623523288218586
WAG,VT,0.9791790527598129,0.9517617545374933,0.9799564973973502,0.025646830160920286,0.029961278090169116,0.6402785329086008
WAG,BLOSUM62,0.9319112787886945,0.923452033848758,0.9259190773741639,0.03820523897977775,0.03738056247972869,0.9509346370214888
WAG,MTMAM,0.7557674619192587,0.53104983984694,0.6964457114931539,0.12483473661248726,0.13530166714161693,3.408032224477863
WAG,LG,0.9611498471951903,0.9118933062180012,0.9569564754903673,0.03191551819556324,0.04084958760411664,0.974917271692363
WAG,MTART,0.8085911356747677,0.49126066636632,0.75188584679609,0.09222974698764407,0.13292411646402205,3.204738954350458
WAG,MTZOA,0.8503715804450982,0.5873986736873136,0.7929897008512238,0.07679344904219804,0.1233648775019681,2.9158060930563834
WAG,PMB,0.9370694280359507,0.9484089053938358,0.928419845299832,0.03861493732467541,0.030926172928818725,0.9142714794498786
WAG,HIVB,0.8153826490349265,0.7962433105340537,0.7666765685520182,0.08254131784780618,0.06028419187618652,1.7390781787203873
WAG,HIVW,0.6845602862647789,0.51763454855053,0.6638315841782984,0.10974308591492472,0.10161713150294541,2.226533572567428
WAG,JTTDCMUT,0.9385441733239892,0.9787245590322349,0.9469422300009097,0.03888633367897353,0.020654760249736618,0.860777165192921
WAG,FLU,0.8375507103894263,0.7626996806514201,0.7896407125916715,0.09266906556650033,0.06603458834167969,1.9530121839907326
WAG,MTMET,0.8253673574440941,0.43937201488800737,0.7525885134991617,0.07824583270037563,0.14354764272410375,2.5764381291923653
WAG,MTVER,0.7779887849796595,0.528556692194711,0.7172427747622335,0.10195432881698017,0.14553488718359472,2.887341832501817
WAG,MTINV,0.8780115153505832,0.3631967551308601,0.7749860442528934,0.05790488159348984,0.16015882623871625,2.3253295092413686
WAG,Q.PFAM,0.9434535693233154,0.9444910616925859,0.9519174005297172,0.03545736508906844,0.033481839037019755,1.221168950346152
WAG,Q.PFAM_GB,0.9479821008717284,0.9035126948971514,0.9374093643544559,0.03886726505241746,0.04527535361254399,1.425693646125273
WAG,Q.LG,0.9667984313688981,0.9234377363690479,0.9527227193313532,0.030366465427293685,0.03840040356013071,1.044885683109762
WAG,Q.BIRD,0.7532638710918442,0.8755893675720782,0.7918027639583056,0.08845229320208356,0.04886326212136168,1.8885391209001043
WAG,Q.INSECT,0.9227432619510332,0.7850147350005047,0.934389361680097,0.04636648373838526,0.06876962388482942,1.333609279889381
WAG,Q.MAMMAL,0.8042132585328728,0.8567481162293311,0.846464824603286,0.07460587550895763,0.05429814677538175,1.702431926635021
WAG,Q.PLANT,0.8906312001130431,0.913029494835568,0.9326109095340634,0.059971171450747665,0.04374476792921526,1.4995310768428716
WAG,Q.YEAST,0.9237102100874446,0.7817338766611149,0.9307965970691388,0.043559970186667456,0.07304373966494938,1.4545614404511815
WAG,FLAVI,0.7676260871871459,0.8763558948392809,0.7157645741278725,0.12047457211611601,0.051868336972577984,2.3900096810742726
RTREV,DAYHOFF,0.8043892232344267,0.764262446201427,0.7689379917526844,0.07429328131757201,0.0683795917013344,2.048022900410264
RTREV,DCMUT,0.8051994783445907,0.764262446201427,0.7694094528892186,0.07388955871838992,0.0683795917013344,2.042646932401682
RTREV,JTT,0.8334530308776082,0.8642874110081342,0.8441770685557112,0.06389752465086906,0.04989661935699652,1.4943935821054013
RTREV,MTREV,0.7818772702676293,0.6112319428891038,0.8516319720260451,0.07954780170585628,0.12597166348032401,1.9932055180099506
RTREV,WAG,0.8972041995719755,0.803570201880299,0.897640735852747,0.04873958218981197,0.06144633892512148,1.3871339560469402
RTREV,RTREV,1.0,1.0,1.0,0.0,0.0,0.0
RTREV,CPREV,0.7845677447292001,0.8210439423556594,0.8513364436507664,0.07385151540827067,0.060900574709931925,1.7551784183241885
RTREV,VT,0.9171167868954367,0.8685991330462256,0.9220306131276846,0.04803891731984739,0.04986268477456083,1.2439693284605926
RTREV,BLOSUM62,0.9106881083507663,0.8149299933767473,0.9361260648850579,0.04972868372160964,0.05841797668526358,1.1856905684804726
RTREV,MTMAM,0.7199423730039787,0.5969554981016072,0.8019980867618387,0.12780313863105403,0.12758934124761362,2.860433482299559
RTREV,LG,0.9476992912324406,0.8712181692352412,0.9600127162454519,0.03599430069944395,0.04979937360507157,0.7562862921001599
RTREV,MTART,0.8528030153778178,0.4627728215354646,0.8753597461392719,0.08154041147293556,0.13634385498437396,2.557096167362269
RTREV,MTZOA,0.8601003696240553,0.5498113398563101,0.8991277579909425,0.07267122313450713,0.12796675679431474,2.2722678896780826
RTREV,PMB,0.9112215717458196,0.7959708353612968,0.9231980142253435,0.05131256739074733,0.06081800962396664,1.3294454813317242
RTREV,HIVB,0.7112319911539938,0.9015259971727765,0.7001747862425635,0.09919296102030763,0.042774875115941045,2.050259410503646
RTREV,HIVW,0.5366228730218723,0.5903115426061643,0.6023329725324296,0.13038405053167842,0.09431527970822118,2.7262985709069127
RTREV,JTTDCMUT,0.8369617082765729,0.8621317805031921,0.8438415247017904,0.06340982556452159,0.05026696459322961,1.508322252715523
RTREV,FLU,0.7650970905277104,0.6671717170273099,0.7861997143296002,0.10263086662606406,0.07887800192929964,2.1599266649218407
RTREV,MTMET,0.7743609048983034,0.4562363766047222,0.8297610394123932,0.08658016437932026,0.14203824083362687,2.1689617090826467
RTREV,MTVER,0.7007479781849307,0.6183270753542432,0.7905730894180221,0.11273021837100604,0.13478251325421237,2.462918734080079
RTREV,MTINV,0.8330682089392951,0.342973959889165,0.8447048261589399,0.06733121233681309,0.16258983663355667,1.9880988868987344
RTREV,Q.PFAM,0.9393740459877744,0.8321535800961867,0.9584361188270177,0.03797839304744601,0.0582016972347027,0.7620426564846312
RTREV,Q.PFAM_GB,0.9418576779714743,0.8222628836385562,0.9626455470821746,0.039301762209540896,0.061257500340774595,0.7776975892354797
RTREV,Q.LG,0.9401912174189437,0.8396804925570912,0.9629117720899142,0.03869510403398296,0.05595961681427062,0.7397814767168376
RTREV,Q.BIRD,0.6656130627668774,0.8214894067590491,0.7187703308097065,0.10249312353707324,0.0589740396276192,1.9218633415969395
RTREV,Q.INSECT,0.9220681556173301,0.7909197022859975,0.9376540603236202,0.04567943343388632,0.06810988150041078,1.125410483713333
RTREV,Q.MAMMAL,0.7330931214239663,0.7964033304880058,0.7798867390060253,0.08731195112659952,0.06493928953260884,1.7735812597040768
RTREV,Q.PLANT,0.8183152470660773,0.8067378879784979,0.8786090609127964,0.07381632885331965,0.06454283420334127,1.3527854420461558
RTREV,Q.YEAST,0.9318171865167255,0.7779502365801186,0.958193232133241,0.041332620621747224,0.07378112518117354,1.0239695365114707
RTREV,FLAVI,0.6741198363068951,0.7974163461646987,0.6933867181906865,0.13235881006227088,0.06617211856212554,2.4736011956878836
CPREV,DAYHOFF,0.8301674306645934,0.7708109813848212,0.7442767950305242,0.06995109835086125,0.06929812077712641,1.9513703709369683
CPREV,DCMUT,0.830165595188977,0.7708109813848212,0.744383412955934,0.06972906512809994,0.06929812077712641,1.9472973164253125
CPREV,JTT,0.872788776887166,0.9126800214030493,0.8859954568547302,0.05694326314424117,0.04284549763110472,1.5573025777441993
CPREV,MTREV,0.8311150260012855,0.7220538661488723,0.7671104017789966,0.07082454812729272,0.11063860085883227,2.5903321277508837
CPREV,WAG,0.9018099482677988,0.8668748060961926,0.8784650475699143,0.04953970762928742,0.052365166411469564,1.3623523288218586
CPREV,RTREV,0.7845677447292001,0.8210439423556594,0.8513364436507664,0.07385151540827067,0.060900574709931925,1.7551784183241885
CPREV,CPREV,1.0,1.0,1.0,0.0,0.0,0.0
CPREV,VT,0.8913623700451205,0.9138590444324546,0.9026111360605656,0.05558034198028888,0.042268801720323095,1.4051142210659258
CPREV,BLOSUM62,0.8171136993061416,0.9465402053439851,0.8620245313164855,0.06716550385675546,0.03418917957483039,1.6027054692088705
CPREV,MTMAM,0.7080492357157279,0.7127035725675895,0.7320355665009621,0.1291497068792822,0.11188342147074337,3.5336103751443724
CPREV,LG,0.8575687505019407,0.8938593606802389,0.891041887453102,0.060452750811410993,0.04687527328408337,1.517251728181047
CPREV,MTART,0.7684914548659514,0.7066058128480145,0.7353052556189121,0.09715476135745259,0.10631577771901969,3.1812796755765804
CPREV,MTZOA,0.828146462668476,0.7697584717554949,0.7782154778064438,0.07899420499848149,0.09797204915921326,2.895478590835194
CPREV,PMB,0.8396806937658434,0.9464216328396532,0.8719590414044011,0.06503424278644904,0.03475035738839099,1.5912699383674465
CPREV,HIVB,0.8125000035254806,0.8880209467891519,0.855642112999471,0.08179345375656875,0.04790085791908484,1.8111844005912972
CPREV,HIVW,0.7104936388588345,0.6539796031492539,0.8171383407234891,0.10615569653482794,0.08860661717072826,2.2756112436029836
CPREV,JTTDCMUT,0.8787758724414239,0.9095830782616072,0.8881202180885349,0.05571461545151886,0.04353114946124212,1.5447855051713697
CPREV,FLU,0.812182897248774,0.7398765002208231,0.9047367774763362,0.0935670890866498,0.07213675942512665,2.079333802459539
CPREV,MTMET,0.7938637883215284,0.6350157133091636,0.7780188808145337,0.0833013761011348,0.121091813604261,2.653269859384761
CPREV,MTVER,0.7716869031897012,0.6793430719670975,0.7684589094638814,0.10078296327923313,0.1262671369359817,2.9944140582036956
CPREV,MTINV,0.8343706269775727,0.5673970221049314,0.7693475799041983,0.067785185323852,0.13813873585541736,2.409544896032148
CPREV,Q.PFAM,0.8336099504134524,0.9022120474510303,0.8622017534833634,0.06422151353184187,0.045595420395035294,1.713716319296594
CPREV,Q.PFAM_GB,0.8522107925498043,0.918793136048453,0.8640018851476056,0.06293379786228163,0.04227063221670573,1.791872247794748
CPREV,Q.LG,0.8745339119178841,0.939265568545588,0.8901126563119832,0.0569468289631767,0.03574321073994333,1.5650522364397925
CPREV,Q.BIRD,0.7020950786020244,0.8002904470716502,0.7727206105856584,0.09780733998591726,0.0642688552099693,2.38842220071658
CPREV,Q.INSECT,0.8091412596471027,0.7762812711324093,0.8520967571019711,0.07184920860456684,0.07162677961488985,1.868779335304438
CPREV,Q.MAMMAL,0.7390557504651613,0.7723262148242741,0.8019348340071076,0.08726702766449583,0.07025663474007278,2.2483315317233172
CPREV,Q.PLANT,0.8343933916257763,0.8708651461926787,0.8675694683736173,0.07098310468485289,0.05378556169642556,1.8193250481501142
CPREV,Q.YEAST,0.8322500011391624,0.7694130497313995,0.8580378286529395,0.06587332812560252,0.0759220707897249,1.8396756885348837
CPREV,FLAVI,0.766922393157415,0.9055073243615448,0.8374336218947054,0.11688098962220697,0.04611461671747907,2.3339909437887987
VT,DAYHOFF,0.8863462948466662,0.8610898066881583,0.8815799030305038,0.06364904676956844,0.05178998488721777,1.450427664671835
VT,DCMUT,0.8869655321376844,0.8610898066881583,0.8820369948943788,0.06311320970107681,0.05178998488721777,1.440976282981615
VT,JTT,0.9535272321472738,0.9901085212459488,0.9541979725833779,0.04117726909572474,0.014086026696562335,0.7354232112447617
VT,MTREV,0.8798996751213465,0.652184192398012,0.8351179481031089,0.06668367894406932,0.1209468778742663,2.1076601670961743
VT,WAG,0.9791790527598129,0.9517617545374933,0.9799564973973502,0.025646830160920286,0.029961278090169116,0.6402785329086008
VT,RTREV,0.9171167868954367,0.8685991330462256,0.9220306131276846,0.04803891731984739,0.04986268477456083,1.2439693284605926
VT,CPREV,0.8913623700451205,0.9138590444324546,0.9026111360605656,0.05558034198028888,0.042268801720323095,1.4051142210659258
VT,VT,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
